transaction_id,store_id,product_id,customer_id,quantity,unit_price,timestamp,payment_method
TXN-0002135,STORE-014,PROD-00017,CUST-000152,3,73.06,01-08-2026,cash
TXN-0003487,STORE-008,PROD-00090,CUST-000055,5,197.2,2026-07-15T21:05:49,mobile_wallet
TXN-0000034,STORE-024,SKU000003,CUST-000968,1,283.27,15-01-2026,cash
TXN-0003799,STORE-012,PROD-00292,CUST-000332,2,228.17,2025-12-24T02:59:22,card
TXN-0002464,STORE-020,PROD-00225,CUST-000254,4,372.01,06-06-2026,mobile_wallet
TXN-0004000,STORE-005,PROD-00028,CUST-000702,2,282.23,2026-08-13T23:34:25,cash
TXN-0004531,STORE-011,PROD-00026,CUST-000165,1,57.84,02-09-2025,cash
TXN-0003026,STORE-005,PROD-00205,CUST-000717,2,27.76,2026-04-02T21:24:07,card
TXN-0004781,STORE-012,PROD-00233,CUST-000307,5,381.82,2026-01-27T05:15:55,mobile_wallet
TXN-0004074,STORE-022,PROD-00145,CUST-000198,3,210.66,05/22/2026 01:52,cash
TXN-0000490,STORE-010,PROD-00015,CUST-000781,4,287.92,11/02/2025 10:14,mobile_wallet
TXN-0002269,STORE-004,PROD-00272,CUST-000858,1,149.44,19-01-2026,mobile_wallet
TXN-0001238,STORE-014,PROD-00056,CUST-000726,3,405.5,2025-10-17T18:07:24,card
TXN-0001833,STORE-006,PROD-00043,CUST-000333,5,98.85,11/06/2025 00:11,card
TXN-0001009,STORE-016,PROD-00137,CUST-000623,5,278.35,26-08-2025,card
TXN-0003440,STORE-006,PROD-00030,CUST-000715,2,142.56,11/28/2025 13:28,mobile_wallet
TXN-0004133,STORE-023,PROD-00069,CUST-000898,1,201.76,08/26/2025 05:20,cash
TXN-0002276,STORE-014,PROD-00116,CUST-000603,-3,162.81,2025-09-28T13:57:13,cash
TXN-0004795,STORE-008,PROD-00021,CUST-000856,5,130.87,2026-05-01T06:15:23,mobile_wallet
TXN-0001117,STORE-015,PROD-00040,CUST-000187,1,330.8,06/06/2026 11:14,mobile_wallet
TXN-0002193,STORE-004,PROD-00031,CUST-000785,5,-283.68,2026-03-29T02:01:17,cash
TXN-0002288,STORE-025,PROD-00138,CUST-000404,3,56.89,2026-01-24T02:32:36,cash
TXN-0003437,STORE-015,sku000275 ,CUST-000237,5,320.55,18-08-2026,card
TXN-0004812,STORE-011,PROD-00157,CUST-000621,4,-141.14,25-05-2026,mobile_wallet
TXN-0004220,STORE-024,PROD-00251,CUST-000806,5,304.44,09/12/2025 15:07,mobile_wallet
TXN-0002691,STORE-004,PROD-00034,CUST-000151,1,134.98,17-12-2025,cash
TXN-0000443,STORE-007,PROD-00158,CUST-000546,2,8.9,2026-06-14T11:45:50,card
TXN-0004701,STORE-024,PROD-00164,CUST-000688,5,231.45,2026-06-03T01:08:55,mobile_wallet
TXN-0001105,STORE-014,PROD-00274,CUST-000253,5,144.59,11/22/2025 21:05,card
TXN-0004226,STORE-018,PROD-00010,CUST-000264,4,96.14,2025-11-24T04:54:04,mobile_wallet
TXN-0003749,STORE-001,PROD-00041,CUST-000407,2,40.95,25-08-2025,card
TXN-0003614,STORE-002,PROD-00099,CUST-000581,1,139.51,07/03/2026 02:15,mobile_wallet
TXN-0002090,STORE-021,PROD-00125,CUST-000902,4,373.21,2026-04-08T05:29:46,mobile_wallet
TXN-0000161,STORE-025,PROD-00268,CUST-000184,2,159.92,2025-09-17T17:53:51,mobile_wallet
TXN-0004012,STORE-014,PROD-00071,CUST-000822,2,133.13,02/12/2026 05:59,mobile_wallet
TXN-0003038,STORE-009,PROD-00114,CUST-000568,3,3.79,18-07-2026,mobile_wallet
TXN-0000523,STORE-013,PROD-00259,CUST-000282,3,172.49,2025-09-06T21:22:52,mobile_wallet
TXN-0000579,STORE-001,PROD-00186,CUST-000018,4,-108.59,09-02-2026,card
TXN-0000620,STORE-019,PROD-00138,CUST-000901,1,56.89,2025-12-09T16:45:48,cash
TXN-0001017,STORE-001,PROD-00148,CUST-000238,1,322.32,03-06-2026,cash
TXN-0001374,STORE-012,PROD-00052,CUST-000871,2,403.8,2025-10-22T13:14:39,cash
TXN-0003853,STORE-001,PROD-00156,CUST-000773,2,356.66,13-02-2026,mobile_wallet
TXN-0000610,STORE-016,PROD-00097,CUST-000903,5,5.72,23-01-2026,card
TXN-0003756,STORE-012,PROD-00294,CUST-000512,5,125.57,2026-08-21T17:05:36,mobile_wallet
TXN-0003723,STORE-012,PROD-00271,CUST-000751,0,15.73,16-04-2026,mobile_wallet
TXN-0004227,STORE-019,PROD-00111,CUST-000741,3,15.96,02/08/2026 00:55,mobile_wallet
TXN-0004822,STORE-010,PROD-00251,CUST-000080,1,304.44,03/08/2026 01:03,mobile_wallet
TXN-0003624,STORE-004,PROD-00294,CUST-000350,5,125.57,03/16/2026 12:12,cash
TXN-0000366,STORE-006,PROD-00190,CUST-000503,4,244.93,2025-09-04T03:51:14,card
TXN-0001708,STORE-022,sku000085 ,CUST-000719,4,188.57,07/08/2026 11:25,mobile_wallet
TXN-0001102,STORE-020,PROD-00014,CUST-000944,3,26.37,18-12-2025,card
TXN-0000809,STORE-007,PROD-00073,CUST-000283,2,41.57,09/04/2025 03:21,cash
TXN-0000459,STORE-007,PROD-00187,CUST-000920,3,300.08,01/03/2026 10:39,card
TXN-0000654,STORE-020,PROD-00053,CUST-000159,1,209.68,25-07-2026,card
TXN-0001734,STORE-016,PROD-00200,CUST-000399,4,88.0,14-02-2026,cash
TXN-0004341,STORE-022,PROD-00252,CUST-000899,3,86.28,11/13/2025 14:01,cash
TXN-0003298,STORE-011,PROD-00043,CUST-000401,1,98.85,2026-03-16T19:46:04,cash
TXN-0004439,STORE-016,PROD-00290,CUST-000044,2,322.63,2026-03-31T18:23:07,cash
TXN-0004771,STORE-025,PROD-00112,CUST-000160,2,196.87,01/27/2026 17:21,card
TXN-0001370,STORE-022,PROD-00078,CUST-000934,2,62.45,2026-06-22T02:38:40,card
TXN-0004534,STORE-019,PROD-00096,CUST-000749,5,221.49,02/07/2026 11:04,cash
TXN-0000217,STORE-009,PROD-00125,CUST-000040,4,373.21,2026-07-24T09:44:40,card
TXN-0000811,STORE-015,PROD-00084,CUST-000026,1,147.66,26-12-2025,card
TXN-0001861,STORE-019,PROD-00270,CUST-000999,3,191.88,12-07-2026,card
TXN-0003778,STORE-013,PROD-00086,CUST-000571,2,24.26,2026-07-19T10:36:16,card
TXN-0002766,STORE-025,PROD-00208,CUST-000053,3,270.9,2026-02-12T10:27:45,mobile_wallet
TXN-0003992,STORE-002,PROD-00157,CUST-001000,4,141.14,2026-06-17T10:38:14,cash
TXN-0003167,STORE-021,SKU000003,CUST-000414,4,283.27,30-08-2025,cash
TXN-0002409,STORE-009,PROD-00199,CUST-000756,2,49.88,2025-11-01T12:49:20,card
TXN-0001026,STORE-016,PROD-00073,CUST-000226,1,41.57,02/03/2026 07:58,cash
TXN-0002134,STORE-011,PROD-00120,CUST-000866,3,305.8,12/17/2025 17:36,card
TXN-0003907,STORE-010,SKU000099,CUST-000968,4,139.51,05-12-2025,mobile_wallet
TXN-0000823,STORE-012,PROD-00225,CUST-000211,4,372.01,01/27/2026 13:29,mobile_wallet
TXN-0002397,STORE-024,PROD-00280,CUST-000452,1,30.75,07-07-2026,mobile_wallet
TXN-0000310,STORE-010,PROD-00066,CUST-000440,1,175.34,2026-03-18T17:13:38,card
TXN-0001488,STORE-013,PROD-00293,CUST-000929,3,146.52,17-12-2025,card
TXN-0003574,STORE-013,PROD-00292,CUST-000378,2,228.17,07/08/2026 09:24,cash
TXN-0002406,STORE-002,PROD-00038,CUST-000740,4,261.73,26-06-2026,card
TXN-0003982,STORE-025,PROD-00054,CUST-000540,3,267.97,07/01/2026 20:21,cash
TXN-0000358,STORE-002,PROD-00019,CUST-000783,3,114.13,2026-04-07T01:36:40,card
TXN-0001500,STORE-024,PROD-00089,CUST-000995,5,18.86,10-09-2025,card
TXN-0004733,STORE-001,PROD-00059,CUST-000353,2,-138.3,2026-06-26T17:27:01,card
TXN-0003008,STORE-013,PROD-00267,CUST-000012,5,271.24,08-03-2026,cash
TXN-0004677,STORE-015,PROD-00265,CUST-000963,1,47.36,23-04-2026,mobile_wallet
TXN-0000767,STORE-021,PROD-00165,CUST-000819,3,131.68,26-11-2025,cash
TXN-0001569,STORE-003,PROD-00080,CUST-000977,2,189.59,08/21/2026 21:31,card
TXN-0000144,STORE-023,PROD-00204,CUST-000908,2,220.1,07/15/2026 09:23,mobile_wallet
TXN-0000103,STORE-018,PROD-00020,CUST-000985,5,55.46,22-08-2026,card
TXN-0001765,STORE-018,PROD-00243,CUST-000956,5,190.7,26-01-2026,card
TXN-0004044,STORE-017,PROD-00001,CUST-000124,4,50.1,04/15/2026 10:05,card
TXN-0003739,STORE-005,SKU000155,CUST-000396,3,266.89,16-08-2026,cash
TXN-0001635,STORE-018,PROD-00089,CUST-000682,5,18.86,22-10-2025,card
TXN-0000617,STORE-004,PROD-00193,CUST-000070,1,70.07,24-06-2026,card
TXN-0002445,STORE-014,PROD-00274,CUST-000109,2,144.59,2026-03-22T08:12:38,card
TXN-0003299,STORE-001,PROD-00078,CUST-000311,1,62.45,10/26/2025 19:32,mobile_wallet
TXN-0004942,STORE-008,PROD-00024,CUST-000972,-3,131.49,2025-12-14T04:08:35,cash
TXN-0001303,STORE-023,PROD-00176,CUST-000235,4,122.92,01/08/2026 06:46,mobile_wallet
TXN-0000710,STORE-013,PROD-00176,CUST-000107,2,-122.92,2025-10-16T10:18:13,mobile_wallet
TXN-0003763,STORE-005,PROD-00117,CUST-000240,5,-15.6,08/22/2026 04:19,mobile_wallet
TXN-0002414,STORE-001,PROD-00139,CUST-000212,0,109.66,06/19/2026 04:23,mobile_wallet
TXN-0002238,STORE-024,PROD-00036,CUST-000871,1,277.4,02/12/2026 01:27,mobile_wallet
TXN-0002387,STORE-005,PROD-00120,CUST-000922,1,305.8,2026-06-07T08:56:29,card
TXN-0002883,STORE-005,PROD-00213,CUST-000739,2,158.8,2026-06-11T17:15:58,mobile_wallet
TXN-0001408,STORE-019,PROD-00249,CUST-000049,4,70.32,12/12/2025 21:07,card
TXN-0003196,STORE-017,PROD-00109,CUST-000940,1,121.34,08/12/2026 20:46,mobile_wallet
TXN-0000519,STORE-008,PROD-00231,CUST-000401,3,101.96,2026-03-21T05:37:47,card
TXN-0000380,STORE-013,PROD-00233,CUST-000897,3,381.82,19-04-2026,cash
TXN-0001185,STORE-018,PROD-00108,CUST-000652,4,196.31,31-05-2026,card
TXN-0001094,STORE-008,PROD-00183,CUST-000716,4,103.14,20-08-2026,cash
TXN-0002019,STORE-016,PROD-00296,CUST-000469,1,246.02,2026-08-19T12:45:41,mobile_wallet
TXN-0002178,STORE-019,PROD-00003,CUST-000007,3,283.27,12/11/2025 16:05,cash
TXN-0001633,STORE-017,PROD-00137,CUST-000027,1,278.35,01/11/2026 04:41,card
TXN-0002879,STORE-002,PROD-00092,CUST-000654,2,35.56,02-06-2026,mobile_wallet
TXN-0000148,STORE-025,PROD-00262,CUST-000822,4,330.85,06/20/2026 17:40,cash
TXN-0004889,STORE-015,PROD-00260,CUST-000666,5,88.49,2026-02-09T04:33:05,mobile_wallet
TXN-0002552,STORE-007,PROD-00163,CUST-000054,1,414.19,2026-04-11T04:40:59,cash
TXN-0000641,STORE-014,PROD-00166,CUST-000975,3,249.26,07/21/2026 19:32,cash
TXN-0001492,STORE-014,PROD-00022,CUST-000280,5,30.81,2025-09-20T17:36:34,mobile_wallet
TXN-0003960,STORE-015,PROD-00234,CUST-000661,3,218.66,11-07-2026,card
TXN-0002039,STORE-023,PROD-00004,CUST-000569,3,105.24,2025-10-11T21:46:53,mobile_wallet
TXN-0003234,STORE-001,SKU000141,CUST-000179,4,312.06,01/03/2026 23:53,cash
TXN-0002687,STORE-019,PROD-00069,CUST-000314,3,201.76,2025-12-11T10:48:59,cash
TXN-0000046,STORE-013,PROD-00025,CUST-000434,4,233.72,04-12-2025,cash
TXN-0003267,STORE-013,PROD-00053,CUST-000656,5,209.68,06/20/2026 08:49,card
TXN-0002999,STORE-025,sku000105 ,CUST-000460,4,126.39,29-04-2026,card
TXN-0000489,STORE-022,PROD-00083,CUST-000769,5,243.21,2026-05-12T09:53:27,card
TXN-0004637,STORE-019,PROD-00204,CUST-000659,5,220.1,2026-07-24T06:35:14,cash
TXN-0000452,STORE-008,PROD-00110,CUST-000765,4,33.91,2026-01-10T12:31:53,cash
TXN-0001675,STORE-012,PROD-00118,CUST-000797,3,265.0,16-09-2025,mobile_wallet
TXN-0003712,STORE-021,PROD-00233,CUST-000152,2,381.82,11/02/2025 10:26,card
TXN-0001525,STORE-022,PROD-00170,CUST-000793,1,204.4,2025-12-15T05:25:09,card
TXN-0001361,STORE-006,SKU000064,CUST-000082,5,103.31,2025-10-05T23:27:35,card
TXN-0003301,STORE-007,PROD-00285,CUST-000157,2,198.44,31-01-2026,card
TXN-0001215,STORE-005,PROD-00091,CUST-000356,1,98.64,2026-05-05T11:07:51,cash
TXN-0003717,STORE-010,PROD-00175,CUST-000643,2,215.19,04-09-2025,cash
TXN-0002771,STORE-002,PROD-00146,CUST-000746,1,128.46,2025-09-22T16:51:48,mobile_wallet
TXN-0002286,STORE-013,PROD-00271,CUST-000761,1,15.73,10/13/2025 22:25,cash
TXN-0003836,STORE-001,PROD-00173,CUST-000076,1,124.21,2025-11-08T12:03:57,mobile_wallet
TXN-0003865,STORE-017,PROD-00231,CUST-000409,3,101.96,03/19/2026 02:19,card
TXN-0000916,STORE-019,PROD-00138,CUST-000072,5,56.89,08/30/2025 10:49,card
TXN-0000475,STORE-010,PROD-00034,CUST-000530,1,-134.98,12/06/2025 23:28,card
TXN-0000766,STORE-022,PROD-00232,CUST-000755,4,179.91,2026-07-13T19:04:06,mobile_wallet
TXN-0000919,STORE-014,PROD-00050,CUST-000878,5,73.61,2026-07-25T22:17:31,card
TXN-0001856,STORE-003,PROD-00012,CUST-000267,4,272.48,04/08/2026 08:24,cash
TXN-0001364,STORE-013,PROD-00009,CUST-000854,4,229.81,02/05/2026 05:37,cash
TXN-0004839,STORE-006,PROD-00142,CUST-000600,1,70.8,12-11-2025,cash
TXN-0002128,STORE-003,PROD-00066,CUST-000175,2,175.34,06/19/2026 04:16,cash
TXN-0000983,STORE-020,PROD-00210,CUST-000301,5,163.54,2026-06-12T07:02:17,cash
TXN-0002971,STORE-011,PROD-00148,CUST-000611,2,-322.32,2026-01-24T10:19:29,card
TXN-0003741,STORE-019,PROD-00118,CUST-000404,2,265.0,2025-09-05T16:29:08,cash
TXN-0001498,STORE-007,PROD-00212,CUST-000815,2,171.06,08-11-2025,cash
TXN-0000050,STORE-014,PROD-00194,CUST-000149,3,137.35,12-11-2025,cash
TXN-0003990,STORE-014,SKU000294,CUST-000654,3,125.57,18-06-2026,card
TXN-0001911,STORE-010,PROD-00143,CUST-000963,5,370.32,2026-01-14T22:48:54,cash
TXN-0002528,STORE-001,PROD-00006,CUST-000627,5,82.96,29-10-2025,mobile_wallet
TXN-0001780,STORE-017,PROD-00199,CUST-000752,3,49.88,24-02-2026,cash
TXN-0002051,STORE-001,PROD-00101,CUST-000909,5,102.13,02-04-2026,mobile_wallet
TXN-0000683,STORE-003,PROD-00280,CUST-000886,3,30.75,2025-08-24T19:18:18,cash
TXN-0000917,STORE-003,PROD-00025,CUST-000099,0,233.72,12/12/2025 21:46,mobile_wallet
TXN-0002855,STORE-013,PROD-00197,CUST-000028,1,58.81,03-12-2025,mobile_wallet
TXN-0004438,STORE-013,PROD-00168,CUST-000432,3,290.99,02/11/2026 06:53,cash
TXN-0003377,STORE-005,PROD-00198,CUST-000880,1,11.18,12/04/2025 05:54,cash
TXN-0002316,STORE-017,PROD-00098,CUST-000245,5,-258.04,08/10/2026 05:47,cash
TXN-0003451,STORE-002,PROD-00138,CUST-000762,1,56.89,2025-11-25T14:14:30,card
TXN-0004914,STORE-024,PROD-00183,CUST-000650,1,103.14,2026-01-24T22:45:18,cash
TXN-0002570,STORE-005,PROD-00286,CUST-000728,4,118.06,03-12-2025,cash
TXN-0000643,STORE-013,SKU000162,CUST-000645,2,101.72,2025-10-27T19:28:54,mobile_wallet
TXN-0001138,STORE-005,PROD-00261,CUST-000113,1,132.7,03-04-2026,cash
TXN-0004507,STORE-025,PROD-00051,CUST-000875,4,248.42,2026-02-21T12:40:11,mobile_wallet
TXN-0002601,STORE-002,PROD-00230,CUST-000075,5,29.05,14-01-2026,cash
TXN-0000960,STORE-017,PROD-00192,CUST-000369,5,57.16,06-01-2026,cash
TXN-0001329,STORE-017,PROD-00110,CUST-000438,3,33.91,2025-11-11T12:22:01,mobile_wallet
TXN-0000018,STORE-016,PROD-00067,CUST-000006,1,234.05,2026-02-18T20:32:28,cash
TXN-0004573,STORE-012,PROD-00152,CUST-000786,2,131.51,2026-01-16T13:09:08,cash
TXN-0001323,STORE-021,PROD-00100,CUST-000826,5,413.06,01/12/2026 02:51,cash
TXN-0003925,STORE-020,PROD-00246,CUST-000514,1,295.15,2025-09-23T04:50:02,mobile_wallet
TXN-0001784,STORE-023,PROD-00128,CUST-000941,1,102.36,2026-08-06T10:35:14,mobile_wallet
TXN-0002715,STORE-018,PROD-00292,CUST-000054,1,228.17,01/11/2026 02:11,card
TXN-0003514,STORE-023,PROD-00076,CUST-000601,4,27.66,01/18/2026 12:39,card
TXN-0001770,STORE-004,PROD-00052,CUST-000196,1,403.8,01/09/2026 14:03,card
TXN-0000228,STORE-020,PROD-00162,CUST-000172,5,101.72,02/18/2026 20:31,mobile_wallet
TXN-0000634,STORE-003,PROD-00184,CUST-000651,5,232.98,2026-01-29T19:30:46,card
TXN-0003289,STORE-022,PROD-00179,CUST-000146,4,120.71,04/29/2026 07:01,cash
TXN-0000384,STORE-017,PROD-00045,CUST-000210,4,122.63,06/11/2026 19:04,cash
TXN-0000928,STORE-015,PROD-00132,CUST-000252,2,131.99,10/29/2025 15:28,card
TXN-0001931,STORE-025,PROD-00225,CUST-000314,4,372.01,22-07-2026,card
TXN-0003761,STORE-005,PROD-00248,CUST-000307,1,31.77,29-01-2026,card
TXN-0000121,STORE-003,PROD-00036,CUST-000631,5,277.4,20-03-2026,cash
TXN-0001055,STORE-024,PROD-00073,CUST-000484,2,41.57,20-08-2026,card
TXN-0000974,STORE-006,SKU000280,CUST-000645,5,30.75,2026-02-08T12:36:07,mobile_wallet
TXN-0000265,STORE-018,PROD-00219,CUST-000893,1,192.5,17-08-2026,cash
TXN-0003212,STORE-004,PROD-00175,CUST-000281,4,215.19,07/08/2026 17:50,mobile_wallet
TXN-0000757,STORE-014,PROD-00133,CUST-000522,4,372.3,09-12-2025,card
TXN-0004239,STORE-024,PROD-00111,CUST-000546,4,15.96,04/26/2026 10:39,card
TXN-0001438,STORE-020,PROD-00015,CUST-000796,4,287.92,2026-07-09T14:28:42,cash
TXN-0002912,STORE-018,PROD-00038,CUST-000959,0,261.73,01-08-2026,cash
TXN-0000441,STORE-020,PROD-00227,CUST-000445,5,38.54,09-07-2026,cash
TXN-0001601,STORE-017,PROD-00022,CUST-000821,2,30.81,25-12-2025,card
TXN-0003980,STORE-016,PROD-00267,CUST-001000,5,271.24,2025-10-31T17:02:51,mobile_wallet
TXN-0002541,STORE-012,PROD-00221,CUST-000649,3,89.36,28-10-2025,cash
TXN-0004391,STORE-018,PROD-00121,CUST-000215,1,360.88,08/16/2026 09:03,mobile_wallet
TXN-0000837,STORE-017,PROD-00102,CUST-000487,5,281.32,08/29/2025 17:25,card
TXN-0004789,STORE-024,PROD-00087,CUST-000860,3,347.77,2026-04-03T07:03:12,card
TXN-0004020,STORE-008,PROD-00100,CUST-000475,2,413.06,2026-04-16T15:43:15,mobile_wallet
TXN-0002099,STORE-009,PROD-00254,CUST-000359,1,316.24,08-02-2026,card
TXN-0001915,STORE-005,SKU000230,CUST-000057,4,29.05,2026-07-14T14:48:03,mobile_wallet
TXN-0001573,STORE-003,PROD-00213,CUST-000584,1,158.8,2025-11-21T20:39:55,mobile_wallet
TXN-0001159,STORE-025,PROD-00113,CUST-000004,3,188.3,2025-11-07T10:47:45,mobile_wallet
TXN-0003239,STORE-023,PROD-00296,CUST-000704,3,246.02,07/24/2026 22:14,mobile_wallet
TXN-0001715,STORE-006,PROD-00042,CUST-000049,5,3.53,2026-05-24T13:23:38,cash
TXN-0004275,STORE-013,PROD-00180,CUST-000096,4,73.62,2026-01-14T14:13:34,card
TXN-0000517,STORE-005,PROD-00254,CUST-000014,4,316.24,01/09/2026 22:57,mobile_wallet
TXN-0004560,STORE-008,PROD-00026,CUST-000090,2,57.84,29-03-2026,card
TXN-0004999,STORE-017,PROD-00039,CUST-000900,2,183.97,15-07-2026,card
TXN-0001725,STORE-003,PROD-00146,CUST-000998,4,128.46,02-12-2025,mobile_wallet
TXN-0003946,STORE-007,PROD-00025,CUST-000610,0,233.72,2026-08-16T12:02:11,cash
TXN-0003630,STORE-025,PROD-00288,CUST-000734,1,112.73,2025-10-22T14:26:53,mobile_wallet
TXN-0001305,STORE-023,PROD-00289,CUST-000196,3,265.35,28-05-2026,mobile_wallet
TXN-0002886,STORE-022,PROD-00123,CUST-000013,2,217.36,2026-05-03T15:27:04,cash
TXN-0002354,STORE-007,PROD-00113,CUST-000198,1,188.3,01/08/2026 05:21,mobile_wallet
TXN-0003215,STORE-025,PROD-00001,CUST-000950,3,50.1,2026-02-20T10:34:52,mobile_wallet
TXN-0004813,STORE-011,PROD-00001,CUST-000141,4,50.1,09-12-2025,mobile_wallet
TXN-0004465,STORE-003,SKU000066,CUST-000848,5,175.34,05-06-2026,cash
TXN-0000295,STORE-025,PROD-00041,CUST-000813,4,40.95,18-10-2025,cash
TXN-0001010,STORE-007,PROD-00182,CUST-000566,2,92.63,01/12/2026 14:54,card
TXN-0001278,STORE-010,PROD-00272,CUST-000416,3,149.44,10/04/2025 00:43,card
TXN-0002858,STORE-018,PROD-00165,CUST-000002,4,131.68,11-09-2025,cash
TXN-0000590,STORE-010,PROD-00064,CUST-000993,5,103.31,2026-04-21T04:07:38,mobile_wallet
TXN-0003459,STORE-009,PROD-00134,CUST-000135,1,58.95,21-12-2025,cash
TXN-0003535,STORE-024,PROD-00291,CUST-000580,4,387.67,2026-08-03T03:46:34,mobile_wallet
TXN-0000688,STORE-024,PROD-00117,CUST-000804,2,15.6,21-06-2026,cash
TXN-0004988,STORE-013,PROD-00213,CUST-000731,2,158.8,07/22/2026 01:26,card
TXN-0001629,STORE-019,PROD-00083,CUST-000952,2,243.21,04-03-2026,cash
TXN-0001892,STORE-017,PROD-00234,CUST-000708,3,218.66,11-07-2026,cash
TXN-0001668,STORE-018,SKU000195,CUST-000891,3,66.89,01/09/2026 13:45,mobile_wallet
TXN-0001996,STORE-022,SKU000233,CUST-000014,5,381.82,2025-11-18T10:40:57,mobile_wallet
TXN-0000413,STORE-001,PROD-00155,CUST-000394,4,266.89,11/30/2025 02:23,cash
TXN-0002577,STORE-019,PROD-00070,CUST-000384,3,267.33,12-09-2025,card
TXN-0002244,STORE-002,PROD-00086,CUST-000865,2,24.26,23-12-2025,card
TXN-0002097,STORE-008,PROD-00096,CUST-000766,1,221.49,23-07-2026,card
TXN-0003209,STORE-002,PROD-00095,CUST-000677,4,165.36,2026-07-27T23:34:37,mobile_wallet
TXN-0001205,STORE-010,PROD-00243,CUST-000592,5,190.7,01-10-2025,card
TXN-0000097,STORE-006,PROD-00076,CUST-000636,3,27.66,10/29/2025 17:43,mobile_wallet
TXN-0004346,STORE-007,PROD-00117,CUST-000358,1,15.6,12/11/2025 09:39,cash
TXN-0004337,STORE-015,PROD-00067,CUST-000491,4,234.05,01/05/2026 14:17,card
TXN-0000645,STORE-003,PROD-00169,CUST-000337,1,262.44,2025-10-27T03:53:23,mobile_wallet
TXN-0004960,STORE-016,PROD-00004,CUST-000487,2,105.24,21-02-2026,cash
TXN-0000731,STORE-010,PROD-00213,CUST-000661,1,158.8,03/21/2026 21:43,card
TXN-0001211,STORE-001,PROD-00258,CUST-000550,5,46.18,30-07-2026,cash
TXN-0001682,STORE-004,PROD-00092,CUST-000114,4,35.56,2026-07-02T07:53:15,card
TXN-0003576,STORE-021,SKU000072,CUST-000256,3,73.06,08-04-2026,mobile_wallet
TXN-0003942,STORE-020,PROD-00083,CUST-000853,4,243.21,11/28/2025 03:41,cash
TXN-0000873,STORE-009,PROD-00113,CUST-000718,2,-188.3,09-08-2026,mobile_wallet
TXN-0004682,STORE-014,PROD-00028,CUST-000393,3,282.23,10/12/2025 07:39,mobile_wallet
TXN-0001799,STORE-017,PROD-00255,CUST-000056,1,-31.8,14-09-2025,mobile_wallet
TXN-0004857,STORE-021,PROD-00003,CUST-000459,4,283.27,2025-10-13T06:47:34,mobile_wallet
TXN-0001920,STORE-012,PROD-00088,CUST-000808,4,250.66,2025-11-21T20:49:05,cash
TXN-0002358,STORE-022,PROD-00237,CUST-000852,2,56.05,2025-12-06T17:01:29,cash
TXN-0001835,STORE-011,PROD-00077,CUST-000138,4,466.02,05-05-2026,mobile_wallet
TXN-0000638,STORE-003,PROD-00066,CUST-000107,2,175.34,2025-11-04T07:32:56,mobile_wallet
TXN-0002894,STORE-025,PROD-00196,CUST-000824,2,190.23,2026-07-19T05:59:45,card
TXN-0003881,STORE-019,PROD-00247,CUST-000022,3,30.45,2025-09-22T02:23:15,cash
TXN-0000003,STORE-023,PROD-00011,CUST-000845,1,25.8,17-01-2026,cash
TXN-0004110,STORE-021,PROD-00232,CUST-000761,1,179.91,11/25/2025 01:59,mobile_wallet
TXN-0003364,STORE-001,PROD-00288,CUST-000719,1,112.73,10/09/2025 02:55,card
TXN-0004139,STORE-020,PROD-00198,CUST-000974,3,11.18,09-12-2025,mobile_wallet
TXN-0001905,STORE-019,PROD-00271,CUST-000065,3,15.73,06/22/2026 04:53,card
TXN-0002025,STORE-019,PROD-00019,CUST-000301,2,114.13,06-01-2026,card
TXN-0001626,STORE-023,PROD-00269,CUST-000716,3,340.17,01/15/2026 00:22,card
TXN-0004786,STORE-015,PROD-00265,CUST-000077,3,47.36,02-06-2026,card
TXN-0000408,STORE-016,PROD-00134,CUST-000804,3,58.95,2025-11-03T14:16:13,card
TXN-0004728,STORE-012,PROD-00195,CUST-000154,1,66.89,06/02/2026 04:45,cash
TXN-0000496,STORE-011,PROD-00063,CUST-000638,3,222.33,29-09-2025,mobile_wallet
TXN-0004198,STORE-017,SKU000124,CUST-000979,3,410.1,21-09-2025,cash
TXN-0004480,STORE-017,PROD-00171,CUST-000034,1,389.02,29-05-2026,card
TXN-0003905,STORE-009,PROD-00099,CUST-000611,3,139.51,05-01-2026,mobile_wallet
TXN-0003254,STORE-018,sku000130 ,CUST-000638,2,93.35,05/31/2026 04:10,cash
TXN-0004083,STORE-023,PROD-00223,CUST-000657,4,244.67,02-08-2026,mobile_wallet
TXN-0003262,STORE-002,PROD-00277,CUST-000985,2,72.79,29-12-2025,mobile_wallet
TXN-0003819,STORE-012,sku000275 ,CUST-000238,1,320.55,04/04/2026 00:58,mobile_wallet
TXN-0003449,STORE-007,PROD-00253,CUST-000342,2,288.42,12-06-2026,card
TXN-0002943,STORE-022,PROD-00246,CUST-000806,2,295.15,07/16/2026 05:05,cash
TXN-0000920,STORE-019,PROD-00196,CUST-000811,1,190.23,08/05/2026 00:24,card
TXN-0004195,STORE-019,PROD-00029,CUST-000070,3,235.83,2025-10-16T01:01:18,mobile_wallet
TXN-0004243,STORE-016,PROD-00205,CUST-000309,3,27.76,26-08-2025,card
TXN-0000438,STORE-017,PROD-00112,CUST-000552,2,196.87,28-01-2026,mobile_wallet
TXN-0002602,STORE-014,PROD-00164,CUST-000613,2,231.45,2026-06-15T19:49:12,card
